date,isin,nav
2023-06-01,IE0004479642,6.5000
2023-06-06,IE0004479642,6.6150
2023-06-07,IE0004479642,6.5700
2023-06-08,IE0004479642,6.5610
2023-06-09,IE0004479642,6.5820
2023-06-12,IE0004479642,6.6250
2023-06-13,IE0004479642,6.6230
2023-06-14,IE0004479642,6.5400
2023-06-15,IE0004479642,6.5550
2023-06-16,IE0004479642,6.5530
2023-06-19,IE0004479642,6.5360
2023-06-20,IE0004479642,6.5380
2023-06-21,IE0004479642,6.5050
2023-06-22,IE0004479642,6.5130
2023-06-26,IE0004479642,6.4820
2023-06-27,IE0004479642,6.4470
2023-06-28,IE0004479642,6.4590
2023-06-29,IE0004479642,6.4880
2023-06-30,IE0004479642,6.5370
2023-07-03,IE0004479642,6.4780
2023-07-04,IE0004479642,6.4620
2023-07-05,IE0004479642,6.4740
2023-07-06,IE0004479642,6.4230
2023-07-07,IE0004479642,6.3180
2023-07-10,IE0004479642,6.3350
2023-07-11,IE0004479642,6.3280
2023-07-12,IE0004479642,6.2670
2023-07-13,IE0004479642,6.2340
2023-07-14,IE0004479642,6.2690
2023-07-17,IE0004479642,6.2710
2023-07-18,IE0004479642,6.3150
2023-07-19,IE0004479642,6.3710
2023-07-20,IE0004479642,6.4400
2023-07-21,IE0004479642,6.5190
2023-07-24,IE0004479642,6.5170
2023-07-25,IE0004479642,6.5240
2023-07-26,IE0004479642,6.5120
2023-07-27,IE0004479642,6.4990
2023-07-28,IE0004479642,6.5000
2023-07-31,IE0004479642,6.4880
2023-08-01,IE0004479642,6.4840
2023-08-02,IE0004479642,6.4860
2023-08-03,IE0004479642,6.4460
2023-08-04,IE0004479642,6.3840
2023-08-08,IE0004479642,6.5040
2023-08-09,IE0004479642,6.5170
2023-08-10,IE0004479642,6.5030
2023-08-11,IE0004479642,6.5360
2023-08-14,IE0004479642,6.5950
2023-08-16,IE0004479642,6.5320
2023-08-17,IE0004479642,6.4940
2023-08-18,IE0004479642,6.4820
2023-08-21,IE0004479642,6.4900
2023-08-22,IE0004479642,6.5050
2023-08-23,IE0004479642,6.5380
2023-08-24,IE0004479642,6.5100
2023-08-25,IE0004479642,6.5480
2023-08-28,IE0004479642,6.5600
2023-08-29,IE0004479642,6.5990
2023-08-30,IE0004479642,6.5610
2023-08-31,IE0004479642,6.5410
2023-09-01,IE0004479642,6.5750
2023-09-04,IE0004479642,6.5920
2023-09-05,IE0004479642,6.5860
2023-09-06,IE0004479642,6.5580
2023-09-07,IE0004479642,6.5850
2023-09-08,IE0004479642,6.5780
2023-09-11,IE0004479642,6.5860
2023-09-12,IE0004479642,6.5990
2023-09-13,IE0004479642,6.5820
2023-09-14,IE0004479642,6.6290
2023-09-15,IE0004479642,6.6160
2023-09-18,IE0004479642,6.5700
2023-09-19,IE0004479642,6.5480
2023-09-20,IE0004479642,6.5510
2023-09-21,IE0004479642,6.5170
2023-09-22,IE0004479642,6.5030
2023-09-25,IE0004479642,6.5450
2023-09-26,IE0004479642,6.5130
2023-09-27,IE0004479642,6.5270
2023-09-28,IE0004479642,6.5280
2023-09-29,IE0004479642,6.4870
2023-10-02,IE0004479642,6.5000
2023-10-03,IE0004479642,6.4560
2023-10-04,IE0004479642,6.4480
2023-10-05,IE0004479642,6.4700
2023-10-06,IE0004479642,6.5190
2023-10-09,IE0004479642,6.5390
2023-10-10,IE0004479642,6.5640
2023-10-11,IE0004479642,6.5470
2023-10-12,IE0004479642,6.5490
2023-10-13,IE0004479642,6.5870
2023-10-16,IE0004479642,6.6070
2023-10-17,IE0004479642,6.5960
2023-10-18,IE0004479642,6.5410
2023-10-19,IE0004479642,6.4400
2023-10-20,IE0004479642,6.4040
2023-10-23,IE0004479642,6.3430
2023-10-24,IE0004479642,6.3670
2023-10-25,IE0004479642,6.3440
2023-10-26,IE0004479642,6.3120
2023-10-27,IE0004479642,6.2030
2023-10-31,IE0004479642,6.2470
2023-11-02,IE0004479642,6.3200
2023-11-03,IE0004479642,6.3190
2023-11-06,IE0004479642,6.3380
2023-11-07,IE0004479642,6.3820
2023-11-08,IE0004479642,6.3710
2023-11-09,IE0004479642,6.2950
2023-11-10,IE0004479642,6.2910
2023-11-13,IE0004479642,6.3270
2023-11-14,IE0004479642,6.3170
2023-11-15,IE0004479642,6.2910
2023-11-16,IE0004479642,6.2860
2023-11-17,IE0004479642,6.2960
2023-11-20,IE0004479642,6.2980
2023-11-21,IE0004479642,6.3270
2023-11-22,IE0004479642,6.3810
2023-11-23,IE0004479642,6.3770
2023-11-24,IE0004479642,6.3920
2023-11-27,IE0004479642,6.3580
2023-11-28,IE0004479642,6.2930
2023-11-29,IE0004479642,6.2980
2023-11-30,IE0004479642,6.3960
2023-12-01,IE0004479642,6.4680
2023-12-04,IE0004479642,6.5020
2023-12-05,IE0004479642,6.5010
2023-12-06,IE0004479642,6.5150
2023-12-07,IE0004479642,6.5050
2023-12-11,IE0004479642,6.5560
2023-12-12,IE0004479642,6.5690
2023-12-13,IE0004479642,6.6680
2023-12-14,IE0004479642,6.5810
2023-12-15,IE0004479642,6.5480
2023-12-18,IE0004479642,6.5570
2023-12-19,IE0004479642,6.5540
2023-12-20,IE0004479642,6.4950
2023-12-21,IE0004479642,6.5350
2023-12-22,IE0004479642,6.5560
2023-12-27,IE0004479642,6.5560
2023-12-28,IE0004479642,6.5810
2023-12-29,IE0004479642,6.6070
2024-01-02,IE0004479642,6.7220
2024-01-03,IE0004479642,6.7400
2024-01-04,IE0004479642,6.7650
2024-01-05,IE0004479642,6.7440
2024-01-08,IE0004479642,6.7890
2024-01-09,IE0004479642,6.8310
2024-01-10,IE0004479642,6.8350
2024-01-11,IE0004479642,6.8410
2024-01-12,IE0004479642,6.8330
2024-01-15,IE0004479642,6.8310
2024-01-16,IE0004479642,6.8340
2024-01-17,IE0004479642,6.8170
2024-01-18,IE0004479642,6.8030
2024-01-19,IE0004479642,6.7920
2024-01-22,IE0004479642,6.8130
2024-01-23,IE0004479642,6.8250
2024-01-24,IE0004479642,6.7690
2024-01-25,IE0004479642,6.7730
2024-01-26,IE0004479642,6.7990
2024-01-29,IE0004479642,6.8630
2024-01-30,IE0004479642,6.8580
2024-01-31,IE0004479642,6.8610
2024-02-01,IE0004479642,6.9140
2024-02-02,IE0004479642,6.9170
2024-02-06,IE0004479642,7.0170
2024-02-07,IE0004479642,7.0300
2024-02-08,IE0004479642,7.0090
2024-02-09,IE0004479642,7.0110
2024-02-12,IE0004479642,7.0140
2024-02-13,IE0004479642,6.9960
2024-02-14,IE0004479642,7.0360
2024-02-15,IE0004479642,7.0590
2024-02-16,IE0004479642,7.0830
2024-02-19,IE0004479642,7.0930
2024-02-20,IE0004479642,7.0460
2024-02-21,IE0004479642,7.0430
2024-02-22,IE0004479642,7.1100
2024-02-23,IE0004479642,7.1410
2024-02-26,IE0004479642,7.1130
2024-02-27,IE0004479642,7.0990
2024-02-28,IE0004479642,7.0670
2024-02-29,IE0004479642,7.0330
2024-03-01,IE0004479642,7.0810
2024-03-04,IE0004479642,7.0750
2024-03-05,IE0004479642,7.0280
2024-03-06,IE0004479642,7.0370
2024-03-07,IE0004479642,7.0970
2024-03-08,IE0004479642,7.0760
2024-03-11,IE0004479642,7.0730
2024-03-12,IE0004479642,7.1010
2024-03-13,IE0004479642,7.0730
2024-03-14,IE0004479642,7.0720
2024-03-15,IE0004479642,7.0400
2024-03-18,IE0004479642,7.0400
2024-03-19,IE0004479642,7.0820
2024-03-20,IE0004479642,7.0760
2024-03-21,IE0004479642,7.0830
2024-03-22,IE0004479642,7.0940
2024-03-25,IE0004479642,7.0780
2024-03-26,IE0004479642,7.0990
2024-03-27,IE0004479642,7.1590
2024-03-28,IE0004479642,7.1770
2024-03-29,IE0004479642,7.1770
2024-04-02,IE0004479642,7.0470
2024-04-03,IE0004479642,7.0210
2024-04-04,IE0004479642,6.9500
2024-04-05,IE0004479642,6.9840
2024-04-08,IE0004479642,6.9620
2024-04-09,IE0004479642,6.9670
2024-04-10,IE0004479642,6.9650
2024-04-11,IE0004479642,6.9720
2024-04-12,IE0004479642,6.9470
2024-04-15,IE0004479642,6.9300
2024-04-16,IE0004479642,6.9160
2024-04-17,IE0004479642,6.8970
2024-04-18,IE0004479642,6.8820
2024-04-19,IE0004479642,6.8790
2024-04-22,IE0004479642,6.9250
2024-04-23,IE0004479642,6.9780
2024-04-24,IE0004479642,6.9640
2024-04-26,IE0004479642,6.9600
2024-04-29,IE0004479642,6.9650
2024-04-30,IE0004479642,6.9710
2024-05-02,IE0004479642,6.9860
2024-05-03,IE0004479642,6.9700
2024-05-07,IE0004479642,7.0450
2024-05-08,IE0004479642,7.0350
2024-05-10,IE0004479642,7.0840
2024-05-13,IE0004479642,7.0680
2024-05-14,IE0004479642,7.0790
2024-05-15,IE0004479642,7.1480
2024-05-16,IE0004479642,7.1390
2024-05-17,IE0004479642,7.1340
2024-05-21,IE0004479642,7.1460
2024-05-22,IE0004479642,7.1510
2024-05-23,IE0004479642,7.1240
2024-05-24,IE0004479642,7.0870
2024-05-27,IE0004479642,7.0830
2024-05-28,IE0004479642,7.0120
2024-05-29,IE0004479642,6.9880
2024-05-30,IE0004479642,6.9810
2024-05-31,IE0004479642,7.0360
2024-06-04,IE0004479642,7.0680
2024-06-05,IE0004479642,7.1120
2024-06-06,IE0004479642,7.1460
2024-06-07,IE0004479642,7.1730
2024-06-10,IE0004479642,7.2180
2024-06-11,IE0004479642,7.2060
2024-06-12,IE0004479642,7.1650
2024-06-13,IE0004479642,7.1870
2024-06-14,IE0004479642,7.2240
2024-06-17,IE0004479642,7.1840
2024-06-18,IE0004479642,7.1800
2024-06-19,IE0004479642,7.1760
2024-06-20,IE0004479642,7.2080
2024-06-21,IE0004479642,7.2500
2024-06-24,IE0004479642,7.2790
2024-06-25,IE0004479642,7.3160
2024-06-26,IE0004479642,7.3060
2024-06-27,IE0004479642,7.2650
2024-06-28,IE0004479642,7.2440
2024-07-01,IE0004479642,7.2080
2024-07-02,IE0004479642,7.1820
2024-07-03,IE0004479642,7.1150
2024-07-04,IE0004479642,7.1220
2024-07-05,IE0004479642,7.1460
2024-07-08,IE0004479642,7.1560
2024-07-09,IE0004479642,7.1720
2024-07-10,IE0004479642,7.2220
2024-07-11,IE0004479642,7.2520
2024-07-12,IE0004479642,7.2850
2024-07-15,IE0004479642,7.2510
2024-07-16,IE0004479642,7.3370
2024-07-17,IE0004479642,7.2990
2024-07-18,IE0004479642,7.1850
2024-07-19,IE0004479642,7.2110
2024-07-22,IE0004479642,7.2500
2024-07-23,IE0004479642,7.2730
2024-07-24,IE0004479642,7.2920
2024-07-25,IE0004479642,7.2350
2024-07-26,IE0004479642,7.2530
2024-07-29,IE0004479642,7.2940
2024-07-30,IE0004479642,7.2950
2024-07-31,IE0004479642,7.3100
2024-08-01,IE0004479642,7.3830
2024-08-02,IE0004479642,7.2460
2024-08-06,IE0004479642,7.1360
2024-08-07,IE0004479642,7.0940
2024-08-08,IE0004479642,7.2150
2024-08-09,IE0004479642,7.2620
2024-08-12,IE0004479642,7.2320
2024-08-13,IE0004479642,7.3040
2024-08-14,IE0004479642,7.2850
2024-08-16,IE0004479642,7.3710
2024-08-19,IE0004479642,7.3780
2024-08-20,IE0004479642,7.3740
2024-08-21,IE0004479642,7.3780
2024-08-22,IE0004479642,7.3990
2024-08-23,IE0004479642,7.3930
2024-08-26,IE0004479642,7.3770
2024-08-27,IE0004479642,7.4010
2024-08-28,IE0004479642,7.4390
2024-08-29,IE0004479642,7.5070
2024-08-30,IE0004479642,7.5430
2024-09-02,IE0004479642,7.5290
2024-09-03,IE0004479642,7.5120
2024-09-04,IE0004479642,7.4500
2024-09-05,IE0004479642,7.3530
2024-09-06,IE0004479642,7.3050
2024-09-09,IE0004479642,7.3790
2024-09-10,IE0004479642,7.3890
2024-09-11,IE0004479642,7.3910
2024-09-12,IE0004479642,7.4030
2024-09-13,IE0004479642,7.4060
2024-09-16,IE0004479642,7.4220
2024-09-17,IE0004479642,7.3570
2024-09-18,IE0004479642,7.3390
2024-09-19,IE0004479642,7.3640
2024-09-20,IE0004479642,7.3010
2024-09-23,IE0004479642,7.2790
2024-09-24,IE0004479642,7.2600
2024-09-25,IE0004479642,7.2170
2024-09-26,IE0004479642,7.2300
2024-09-27,IE0004479642,7.2250
2024-09-30,IE0004479642,7.2310
2024-10-01,IE0004479642,7.2550
2024-10-02,IE0004479642,7.2460
2024-10-03,IE0004479642,7.2060
2024-10-04,IE0004479642,7.2180
2024-10-07,IE0004479642,7.2040
2024-10-08,IE0004479642,7.2260
2024-10-09,IE0004479642,7.2780
2024-10-10,IE0004479642,7.2880
2024-10-11,IE0004479642,7.3270
2024-10-14,IE0004479642,7.3670
2024-10-15,IE0004479642,7.3190
2024-10-16,IE0004479642,7.3350
2024-10-17,IE0004479642,7.3370
2024-10-18,IE0004479642,7.3470
2024-10-21,IE0004479642,7.3050
2024-10-22,IE0004479642,7.2970
2024-10-23,IE0004479642,7.2750
2024-10-24,IE0004479642,7.2430
2024-10-25,IE0004479642,7.2020
2024-10-29,IE0004479642,7.2040
2024-10-30,IE0004479642,7.1430
2024-10-31,IE0004479642,7.0910
2024-11-04,IE0004479642,7.0920
2024-11-05,IE0004479642,7.1020
2024-11-06,IE0004479642,7.1780
2024-11-07,IE0004479642,7.1850
2024-11-08,IE0004479642,7.2650
2024-11-11,IE0004479642,7.3130
2024-11-12,IE0004479642,7.2400
2024-11-13,IE0004479642,7.2270
2024-11-14,IE0004479642,7.1610
2024-11-15,IE0004479642,7.0140
2024-11-18,IE0004479642,6.9590
2024-11-19,IE0004479642,6.9470
2024-11-20,IE0004479642,7.0570
2024-11-21,IE0004479642,7.1030
2024-11-22,IE0004479642,7.1800
2024-11-25,IE0004479642,7.1880
2024-11-26,IE0004479642,7.2200
2024-11-27,IE0004479642,7.2100
2024-11-28,IE0004479642,7.2250
2024-11-29,IE0004479642,7.2360
2024-12-02,IE0004479642,7.2850
2024-12-03,IE0004479642,7.2710
2024-12-04,IE0004479642,7.2640
2024-12-05,IE0004479642,7.1940
2024-12-06,IE0004479642,7.1840
2024-12-09,IE0004479642,7.1790
2024-12-10,IE0004479642,7.1900
2024-12-11,IE0004479642,7.1450
2024-12-12,IE0004479642,7.1150
2024-12-13,IE0004479642,7.0570
2024-12-16,IE0004479642,7.0290
2024-12-17,IE0004479642,7.0190
2024-12-18,IE0004479642,6.9620
2024-12-19,IE0004479642,6.9070
2024-12-20,IE0004479642,6.8770
2024-12-23,IE0004479642,6.9440
2024-12-24,IE0004479642,6.9560
2024-12-30,IE0004479642,6.9030
2024-12-31,IE0004479642,6.8950
2025-01-02,IE0004479642,6.9560
2025-01-03,IE0004479642,6.9790
2025-01-07,IE0004479642,6.9710
2025-01-08,IE0004479642,7.0330
2025-01-09,IE0004479642,7.0490
2025-01-10,IE0004479642,7.0400
2025-01-13,IE0004479642,7.0870
2025-01-14,IE0004479642,6.9810
2025-01-15,IE0004479642,7.0160
2025-01-16,IE0004479642,7.0320
2025-01-17,IE0004479642,6.9920
2025-01-20,IE0004479642,6.9410
2025-01-21,IE0004479642,7.0250
2025-01-22,IE0004479642,7.0280
2025-01-23,IE0004479642,7.0770
2025-01-24,IE0004479642,7.0500
2025-01-27,IE0004479642,7.1580
2025-01-28,IE0004479642,7.1720
2025-01-29,IE0004479642,7.1610
2025-01-30,IE0004479642,7.2210
2025-01-31,IE0004479642,7.2340
2025-02-04,IE0004479642,7.2010
2025-02-05,IE0004479642,7.2730
2025-02-06,IE0004479642,7.2830
2025-02-07,IE0004479642,7.2370
2025-02-10,IE0004479642,7.2380
2025-02-11,IE0004479642,7.1900
2025-02-12,IE0004479642,7.1550
2025-02-13,IE0004479642,7.1470
2025-02-14,IE0004479642,7.0500
2025-02-17,IE0004479642,7.0680
2025-02-18,IE0004479642,7.0770
2025-02-19,IE0004479642,7.1530
2025-02-20,IE0004479642,7.1510
2025-02-21,IE0004479642,7.1570
2025-02-24,IE0004479642,7.1850
2025-02-25,IE0004479642,7.2180
2025-02-26,IE0004479642,7.1740
2025-02-27,IE0004479642,7.1980
2025-02-28,IE0004479642,7.2300
2025-03-03,IE0004479642,7.2170
2025-03-04,IE0004479642,7.1430
2025-03-05,IE0004479642,7.0680
2025-03-06,IE0004479642,7.0350
2025-03-07,IE0004479642,6.9960
2025-03-10,IE0004479642,6.9430
2025-03-11,IE0004479642,6.7920
2025-03-12,IE0004479642,6.7680
2025-03-13,IE0004479642,6.7750
2025-03-14,IE0004479642,6.8140
2025-03-18,IE0004479642,6.8720
2025-03-19,IE0004479642,6.8930
2025-03-20,IE0004479642,6.9150
2025-03-21,IE0004479642,6.9150
2025-03-24,IE0004479642,6.9420
2025-03-25,IE0004479642,6.8980
2025-03-26,IE0004479642,6.8600
2025-03-27,IE0004479642,6.8480
2025-03-28,IE0004479642,6.8200
2025-03-31,IE0004479642,6.8220
2025-04-01,IE0004479642,6.7640
2025-04-02,IE0004479642,6.7280
2025-04-03,IE0004479642,6.5690
2025-04-04,IE0004479642,6.3110
2025-04-07,IE0004479642,6.2000
2025-04-08,IE0004479642,6.2300
2025-04-09,IE0004479642,6.1960
2025-04-10,IE0004479642,6.1090
2025-04-11,IE0004479642,6.1070
2025-04-14,IE0004479642,6.2000
2025-04-15,IE0004479642,6.2130
2025-04-16,IE0004479642,6.1560
2025-04-17,IE0004479642,6.1240
2025-04-22,IE0004479642,6.0700
2025-04-23,IE0004479642,6.1620
2025-04-24,IE0004479642,6.2100
2025-04-28,IE0004479642,6.2560
2025-04-29,IE0004479642,6.2880
2025-04-30,IE0004479642,6.3470
2025-05-02,IE0004479642,6.3450
2025-05-06,IE0004479642,6.2220
2025-05-07,IE0004479642,6.2060
2025-05-08,IE0004479642,6.1690
2025-05-12,IE0004479642,6.2950
2025-05-13,IE0004479642,6.1410
2025-05-14,IE0004479642,6.0100
2025-05-15,IE0004479642,6.0630
2025-05-16,IE0004479642,6.1770
2025-05-19,IE0004479642,6.1920
2025-05-20,IE0004479642,6.2240
2025-05-21,IE0004479642,6.1160
2025-05-22,IE0004479642,6.0790
2025-05-23,IE0004479642,6.0430
2025-05-26,IE0004479642,6.0550
2025-05-27,IE0004479642,6.1160
2025-05-28,IE0004479642,6.0960
2025-05-30,IE0004479642,6.1390
2025-06-03,IE0004479642,6.1400
2025-06-04,IE0004479642,6.1560
2025-06-05,IE0004479642,6.1440
2025-06-06,IE0004479642,6.2150
2025-06-10,IE0004479642,6.2530
2025-06-11,IE0004479642,6.2280
2025-06-12,IE0004479642,6.2260
2025-06-13,IE0004479642,6.2120
2025-06-16,IE0004479642,6.1510
2025-06-17,IE0004479642,6.0930
2025-06-18,IE0004479642,6.0790
2025-06-19,IE0004479642,6.0830
2025-06-20,IE0004479642,6.0330
2025-06-24,IE0004479642,6.0490
2025-06-25,IE0004479642,6.0290
2025-06-26,IE0004479642,6.0170
2025-06-27,IE0004479642,6.0130
2025-06-30,IE0004479642,6.0210
2025-07-01,IE0004479642,6.0680
2025-07-02,IE0004479642,6.0310
2025-07-03,IE0004479642,6.0260
2025-07-04,IE0004479642,6.0300
2025-07-07,IE0004479642,5.9970
2025-07-08,IE0004479642,6.0390
2025-07-09,IE0004479642,6.0560
2025-07-10,IE0004479642,6.1270
2025-07-11,IE0004479642,6.0390
2025-07-14,IE0004479642,6.0540
2025-07-15,IE0004479642,5.9890
2025-07-16,IE0004479642,6.0370
2025-07-17,IE0004479642,6.0080
2025-07-18,IE0004479642,5.9520
2025-07-21,IE0004479642,5.8950
2025-07-22,IE0004479642,5.9560
2025-07-23,IE0004479642,6.0730
2025-07-24,IE0004479642,6.0690
2025-07-25,IE0004479642,6.0840
2025-07-28,IE0004479642,6.1030
2025-07-29,IE0004479642,6.0800
2025-07-30,IE0004479642,6.0900
2025-07-31,IE0004479642,5.9920
2025-08-01,IE0004479642,5.9300
2025-08-05,IE0004479642,5.9780
2025-08-06,IE0004479642,5.8660
2025-08-07,IE0004479642,5.8070
2025-08-08,IE0004479642,5.8250
2025-08-11,IE0004479642,5.8650
2025-08-12,IE0004479642,5.8710
2025-08-13,IE0004479642,5.9410
2025-08-14,IE0004479642,5.9900
2025-08-18,IE0004479642,6.0940
2025-08-19,IE0004479642,6.1170
2025-08-20,IE0004479642,6.1540
2025-08-21,IE0004479642,6.1740
2025-08-22,IE0004479642,6.1570
2025-08-25,IE0004479642,6.1010
2025-08-26,IE0004479642,6.1290
2025-08-27,IE0004479642,6.1710
2025-08-28,IE0004479642,6.1110
2025-08-29,IE0004479642,6.1170
2025-09-01,IE0004479642,6.1270
2025-09-02,IE0004479642,6.1530
2025-09-03,IE0004479642,6.1660
2025-09-04,IE0004479642,6.1960
2025-09-05,IE0004479642,6.1840
2025-09-08,IE0004479642,6.1740
2025-09-09,IE0004479642,6.2080
2025-09-10,IE0004479642,6.1560
2025-09-11,IE0004479642,6.2410
2025-09-12,IE0004479642,6.1760
2025-09-15,IE0004479642,6.1030
2025-09-16,IE0004479642,6.0610
2025-09-17,IE0004479642,6.0790
2025-09-19,IE0004479642,6.1250
2025-09-22,IE0004479642,6.1300
2025-09-23,IE0004479642,6.1140
2025-09-24,IE0004479642,6.1070
2025-09-25,IE0004479642,6.0250
2025-09-26,IE0004479642,6.0600
2025-09-29,IE0004479642,6.0700
2025-09-30,IE0004479642,6.1700
2025-10-01,IE0004479642,6.3870
2025-10-02,IE0004479642,6.4000
2025-10-03,IE0004479642,6.4580
2025-10-06,IE0004479642,6.4640
2025-10-07,IE0004479642,6.4770
2025-10-08,IE0004479642,6.5170
2025-10-09,IE0004479642,6.5270
2025-10-10,IE0004479642,6.4340
2025-10-13,IE0004479642,6.4420
2025-10-14,IE0004479642,6.4160
2025-10-15,IE0004479642,6.4200
2025-10-16,IE0004479642,6.4150
2025-10-17,IE0004479642,6.4290
2025-10-20,IE0004479642,6.4980
2025-10-21,IE0004479642,6.5230
2025-10-22,IE0004479642,6.5440
2025-10-23,IE0004479642,6.5350
2025-10-24,IE0004479642,6.5280
2025-10-28,IE0004479642,6.4670
2025-10-29,IE0004479642,6.4270
2025-10-30,IE0004479642,6.4750
2025-10-31,IE0004479642,6.4830
2025-11-03,IE0004479642,6.4830
2025-11-04,IE0004479642,6.5360
2025-11-05,IE0004479642,6.5440
2025-11-06,IE0004479642,6.5390
2025-11-07,IE0004479642,6.5240
2025-11-10,IE0004479642,6.5920
2025-11-11,IE0004479642,6.7210
2025-11-12,IE0004479642,6.8000
2025-11-13,IE0004479642,6.7830
2025-11-14,IE0004479642,6.7540
2025-11-17,IE0004479642,6.7650
2025-11-18,IE0004479642,6.7800
2025-11-19,IE0004479642,6.7860
2025-11-20,IE0004479642,6.7750
2025-11-21,IE0004479642,6.8940
2025-11-24,IE0004479642,6.9100
2025-11-25,IE0004479642,7.0120
2025-11-26,IE0004479642,7.0110
2025-11-27,IE0004479642,6.9990
2025-11-28,IE0004479642,6.9700
2025-12-01,IE0004479642,6.8750
2025-12-02,IE0004479642,6.8540
2025-12-03,IE0004479642,6.8540
2025-12-04,IE0004479642,6.8130
2025-12-05,IE0004479642,6.8030
2025-12-09,IE0004479642,6.6820
2025-12-10,IE0004479642,6.7430
2025-12-11,IE0004479642,6.7460
2025-12-12,IE0004479642,6.7480
2025-12-15,IE0004479642,6.8010
2025-12-16,IE0004479642,6.7280
2025-12-17,IE0004479642,6.7280
2025-12-18,IE0004479642,6.7420
2025-12-19,IE0004479642,6.8070
2025-12-22,IE0004479642,6.8160
2025-12-23,IE0004479642,6.8240
2025-12-24,IE0004479642,6.8380
2025-12-30,IE0004479642,6.8290
2025-12-31,IE0004479642,6.7860
2026-01-02,IE0004479642,6.7950
2026-01-05,IE0004479642,6.7960
2026-01-07,IE0004479642,6.9930
2026-01-08,IE0004479642,6.9600
2026-01-09,IE0004479642,6.9490
2026-01-12,IE0004479642,6.9250
2026-01-13,IE0004479642,6.9130
2026-01-14,IE0004479642,6.9570
2026-01-15,IE0004479642,6.9370
2026-01-16,IE0004479642,6.9170
2026-01-19,IE0004479642,6.8790
2026-01-20,IE0004479642,6.8300
2026-01-21,IE0004479642,6.9010
2026-01-22,IE0004479642,6.9260
2026-01-23,IE0004479642,6.8980
2026-01-26,IE0004479642,6.8790
2026-01-27,IE0004479642,6.8180
2026-01-28,IE0004479642,6.7500
2026-01-29,IE0004479642,6.7440
2026-01-30,IE0004479642,6.7790
2026-02-03,IE0004479642,6.8230
2026-02-04,IE0004479642,6.8570
2026-02-05,IE0004479642,6.8280
2026-02-06,IE0004479642,6.8880
2026-02-09,IE0004479642,6.8300
2026-02-10,IE0004479642,6.8210
2026-02-11,IE0004479642,6.8660
2026-02-12,IE0004479642,6.8460
2026-02-13,IE0004479642,6.9060
2026-02-16,IE0004479642,6.9030
2026-02-17,IE0004479642,6.9380
2026-02-18,IE0004479642,6.9450
2026-02-19,IE0004479642,6.9520
2026-02-20,IE0004479642,6.9350
2026-02-23,IE0004479642,6.9570
2026-02-24,IE0004479642,6.9570
2026-02-25,IE0004479642,6.9430
2026-02-26,IE0004479642,6.9140
2026-02-27,IE0004479642,6.9950
2026-03-02,IE0004479642,6.9860
2026-03-03,IE0004479642,6.9410
2026-03-04,IE0004479642,6.9410
2026-03-05,IE0004479642,6.8650
2026-03-06,IE0004479642,6.8170
